Date,nasdaq100_price,crude_price,GDP,rate_y
2020-09-22,11186.3701171875,39.59999847412109,21987.635065217393,0.09
2020-09-23,10833.330078125,39.93000030517578,21991.731391304347,0.09
2020-09-24,10896.4697265625,40.310001373291016,21995.827717391305,0.09
2020-09-25,11151.1298828125,40.25,21999.924043478262,0.09
2020-09-28,11364.4501953125,40.59999847412109,22012.21302173913,0.09
2020-09-29,11322.9501953125,39.290000915527344,22016.30934782609,0.09
2020-09-30,11418.0595703125,40.220001220703125,22020.405673913043,0.09
2020-10-01,11583.2001953125,38.720001220703125,22024.502,0.09
2020-10-02,11255.6904296875,37.04999923706055,22030.759423913045,0.09
2020-10-05,11509.0595703125,39.220001220703125,22049.531695652175,0.09
2020-10-06,11291.26953125,40.66999816894531,22055.78911956522,0.09
2020-10-07,11503.1904296875,39.95000076293945,22062.04654347826,0.09
2020-10-08,11550.9404296875,41.18999862670898,22068.303967391304,0.09
2020-10-09,11725.849609375,40.59999847412109,22074.56139130435,0.09
2020-10-12,12088.1103515625,39.43000030517578,22093.33366304348,0.09
2020-10-13,12083.169921875,40.20000076293945,22099.591086956523,0.09
2020-10-14,11985.3603515625,41.040000915527344,22105.848510869564,0.09
2020-10-15,11898.5703125,40.959999084472656,22112.10593478261,0.09
2020-10-16,11852.169921875,40.880001068115234,22118.363358695653,0.09
2020-10-19,11634.349609375,40.83000183105469,22137.135630434783,0.09
2020-10-20,11677.83984375,41.459999084472656,22143.393054347827,0.09
2020-10-21,11665.3701171875,40.02999877929688,22149.65047826087,0.09
2020-10-22,11662.91015625,40.63999938964844,22155.907902173913,0.09
2020-10-23,11692.5703125,39.84999847412109,22162.165326086957,0.09
2020-10-26,11504.51953125,38.560001373291016,22180.937597826087,0.09
2020-10-27,11598.9501953125,39.56999969482422,22187.19502173913,0.09
2020-10-28,11142.759765625,37.38999938964844,22193.452445652176,0.09
2020-10-29,11350.740234375,36.16999816894531,22199.709869565217,0.09
2020-10-30,11052.9501953125,35.790000915527344,22205.96729347826,0.09
2020-11-02,11084.759765625,36.810001373291016,22224.73956521739,0.08875
2020-11-03,11279.91015625,37.65999984741211,22230.996989130435,0.08833333333333333
2020-11-04,11777.01953125,39.150001525878906,22237.25441304348,0.08791666666666667
2020-11-05,12078.0703125,38.790000915527344,22243.51183695652,0.0875
2020-11-06,12091.349609375,37.13999938964844,22249.769260869565,0.08708333333333333
2020-11-09,11830.3896484375,40.290000915527344,22268.541532608695,0.08583333333333333
2020-11-10,11624.2900390625,41.36000061035156,22274.79895652174,0.08541666666666667
2020-11-11,11892.9296875,41.45000076293945,22281.056380434784,0.08499999999999999
