Date,nasdaq100_price,gdp,rate,crude_price
17/07/2009,1527.26001,1.47699E+13,0.22,63.56000137
20/07/2009,1544,1.47699E+13,0.22,63.97999954
21/07/2009,1553.01001,1.47699E+13,0.14,64.72000122
22/07/2009,1565,1.47699E+13,0.14,65.40000153
23/07/2009,1601.52002,1.47699E+13,0.15,67.16000366
24/07/2009,1599.060059,1.47699E+13,0.15,68.05000305
27/07/2009,1599.310059,1.47699E+13,0.16,68.37999725
28/07/2009,1605.469971,1.47699E+13,0.15,67.23000336
29/07/2009,1599.609985,1.47699E+13,0.17,63.34999847
30/07/2009,1609.869995,1.47699E+13,0.17,66.94000244
31/07/2009,1603.359985,1.47699E+13,0.18,69.44999695
03/08/2009,1628.119995,1.47699E+13,0.18,71.58000183
04/08/2009,1628.48999,1.47699E+13,0.18,71.41999817
05/08/2009,1614.439941,1.47699E+13,0.18,71.97000122
06/08/2009,1600.290039,1.47699E+13,0.18,71.94000244
07/08/2009,1619.48999,1.47699E+13,0.18,70.93000031
10/08/2009,1610.430054,1.47699E+13,0.18,70.59999847
11/08/2009,1594.689941,1.47699E+13,0.18,69.44999695
12/08/2009,1619.589966,1.47699E+13,0.18,70.16000366
13/08/2009,1628.650024,1.47699E+13,0.18,70.51999664
14/08/2009,1611.579956,1.47699E+13,0.18,67.51000214
17/08/2009,1564.890015,1.47699E+13,0.18,66.75
18/08/2009,1586.5,1.47699E+13,0.18,69.19000244
19/08/2009,1596.609985,1.47699E+13,0.18,72.41999817
20/08/2009,1614.219971,1.47699E+13,0.18,72.54000092
21/08/2009,1637.780029,1.47699E+13,0.16,73.88999939
24/08/2009,1634.780029,1.47699E+13,0.16,74.37000275
25/08/2009,1639.900024,1.47699E+13,0.15,72.05000305
26/08/2009,1637,1.47699E+13,0.15,71.43000031
27/08/2009,1640.969971,1.47699E+13,0.14,72.48999786
28/08/2009,1643.23999,1.47699E+13,0.14,72.73999786
31/08/2009,1625.189941,1.47699E+13,0.15,69.95999908
01/09/2009,1595.839966,1.47699E+13,0.15,68.05000305
02/09/2009,1594.280029,1.47699E+13,0.15,68.05000305
03/09/2009,1605.97998,1.47699E+13,0.15,67.95999908
04/09/2009,1638.069946,1.47699E+13,0.15,68.01999664
08/09/2009,1654.810059,1.47699E+13,0.15,71.09999847
09/09/2009,1669.22998,1.47699E+13,0.15,71.30999756
10/09/2009,1686.160034,1.47699E+13,0.15,71.94000244
11/09/2009,1685.459961,1.47699E+13,0.15,69.29000092
14/09/2009,1693.76001,1.47699E+13,0.15,68.86000061
15/09/2009,1699.530029,1.47699E+13,0.15,70.93000031
16/09/2009,1723.72998,1.47699E+13,0.15,72.51000214
17/09/2009,1721.089966,1.47699E+13,0.15,72.47000122
18/09/2009,1725.23999,1.47699E+13,0.15,72.04000092
21/09/2009,1731.579956,1.47699E+13,0.15,69.70999908
22/09/2009,1734.089966,1.47699E+13,0.15,71.55000305
23/09/2009,1724.27002,1.47699E+13,0.15,68.97000122
24/09/2009,1709.76001,1.47699E+13,0.14,65.88999939
25/09/2009,1694.150024,1.47699E+13,0.13,66.01999664
28/09/2009,1724.589966,1.47699E+13,0.13,66.83999634
29/09/2009,1717.670044,1.47699E+13,0.11,66.70999908
30/09/2009,1718.98999,1.47699E+13,0.07,70.61000061
01/10/2009,1666.410034,1.47699E+13,0.07,70.81999969
02/10/2009,1662.48999,1.47699E+13,0.07,69.94999695
05/10/2009,1675.640015,1.47699E+13,0.07,70.41000366
06/10/2009,1705.25,1.47699E+13,0.07,70.87999725
07/10/2009,1710.449951,1.47699E+13,0.07,69.56999969
08/10/2009,1717.790039,1.47699E+13,0.07,71.69000244
09/10/2009,1727.76001,1.47699E+13,0.07,71.76999664
12/10/2009,1729.630005,1.47699E+13,0.07,73.26999664
13/10/2009,1730.27002,1.47699E+13,0.07,74.15000153
14/10/2009,1754.26001,1.47699E+13,0.07,75.18000031
15/10/2009,1753.359985,1.47699E+13,0.07,77.58000183
16/10/2009,1739.319946,1.47699E+13,0.07,78.52999878
19/10/2009,1756.680054,1.47699E+13,0.07,79.61000061
20/10/2009,1756.189941,1.47699E+13,0.07,79.08999634
21/10/2009,1753.560059,1.47699E+13,0.11,81.37000275
22/10/2009,1763.150024,1.47699E+13,0.11,81.19000244
23/10/2009,1753.630005,1.47699E+13,0.11,80.5
26/10/2009,1746.75,1.47699E+13,0.11,78.68000031
27/10/2009,1722.459961,1.47699E+13,0.11,79.55000305
28/10/2009,1682.060059,1.47699E+13,0.11,77.45999908
29/10/2009,1711.27002,1.47699E+13,0.11,79.87000275
30/10/2009,1667.130005,1.47699E+13,0.11,77
02/11/2009,1672.910034,1.47699E+13,0.11,78.12999725
03/11/2009,1679.199951,1.47699E+13,0.11,79.59999847
04/11/2009,1680.670044,1.47699E+13,0.11,80.40000153
05/11/2009,1721.089966,1.47699E+13,0.11,79.62000275
06/11/2009,1730.76001,1.47699E+13,0.11,77.43000031
09/11/2009,1768.400024,1.47699E+13,0.11,79.43000031
10/11/2009,1773.170044,1.47699E+13,0.11,79.05000305
11/11/2009,1782.949951,1.47699E+13,0.11,79.27999878
12/11/2009,1773.140015,1.47699E+13,0.11,76.94000244
13/11/2009,1788.609985,1.47699E+13,0.11,76.34999847
16/11/2009,1807.560059,1.47699E+13,0.11,78.90000153
17/11/2009,1812.209961,1.47699E+13,0.11,79.13999939
18/11/2009,1801.73999,1.47699E+13,0.11,79.58000183
19/11/2009,1773.189941,1.47699E+13,0.11,77.45999908
20/11/2009,1764.390015,1.47699E+13,0.11,76.72000122
23/11/2009,1792.939941,1.47699E+13,0.12,77.55999756
24/11/2009,1786.25,1.47699E+13,0.12,76.01999664
25/11/2009,1793.670044,1.47699E+13,0.11,77.95999908
27/11/2009,1765.459961,1.47699E+13,0.12,76.05000305
30/11/2009,1767.430054,1.47699E+13,0.13,77.27999878
01/12/2009,1787.709961,1.47699E+13,0.13,78.37000275
02/12/2009,1790.819946,1.47699E+13,0.13,76.59999847
03/12/2009,1782.910034,1.47699E+13,0.13,76.45999908
04/12/2009,1791.910034,1.47699E+13,0.13,75.47000122
07/12/2009,1783.650024,1.47699E+13,0.13,73.93000031
08/12/2009,1772.72998,1.47699E+13,0.13,72.62000275
09/12/2009,1789.699951,1.47699E+13,0.13,70.66999817
10/12/2009,1799.369995,1.47699E+13,0.13,70.54000092
11/12/2009,1792.060059,1.47699E+13,0.13,69.87000275
14/12/2009,1809.089966,1.47699E+13,0.13,69.51000214
15/12/2009,1798.209961,1.47699E+13,0.13,70.69000244
16/12/2009,1800.819946,1.47699E+13,0.13,72.66000366
17/12/2009,1778.27002,1.47699E+13,0.13,72.65000153
18/12/2009,1807.359985,1.47699E+13,0.13,73.36000061
21/12/2009,1828.790039,1.47699E+13,0.12,72.47000122
22/12/2009,1839.51001,1.47699E+13,0.12,74.40000153
23/12/2009,1851.98999,1.47699E+13,0.11,76.66999817
24/12/2009,1869.839966,1.47699E+13,0.11,78.05000305
28/12/2009,1878.180054,1.47699E+13,0.12,78.76999664
29/12/2009,1872.02002,1.47699E+13,0.12,78.87000275
30/12/2009,1878.650024,1.47699E+13,0.11,79.27999878
31/12/2009,1860.310059,1.44781E+13,0.05,79.36000061
04/01/2010,1886.699951,1.44781E+13,0.05,81.51000214
05/01/2010,1888.430054,1.44781E+13,0.05,81.76999664
06/01/2010,1878.420044,1.44781E+13,0.05,83.18000031
07/01/2010,1876.719971,1.44781E+13,0.05,82.66000366
08/01/2010,1892.589966,1.44781E+13,0.05,82.75
11/01/2010,1886.23999,1.44781E+13,0.05,82.51999664
12/01/2010,1861.790039,1.44781E+13,0.05,80.79000092
13/01/2010,1886.130005,1.44781E+13,0.05,79.65000153
14/01/2010,1886.52002,1.44781E+13,0.05,79.38999939
15/01/2010,1864.52002,1.44781E+13,0.05,78
19/01/2010,1895.47998,1.44781E+13,0.05,79.01999664
20/01/2010,1867.949951,1.44781E+13,0.05,77.62000275
21/01/2010,1850.569946,1.44781E+13,0.12,76.08000183
22/01/2010,1794.819946,1.44781E+13,0.11,74.54000092
25/01/2010,1802.390015,1.44781E+13,0.12,75.26000214
26/01/2010,1803.859985,1.44781E+13,0.12,74.70999908
27/01/2010,1818.900024,1.44781E+13,0.12,73.66999817
28/01/2010,1771.099976,1.44781E+13,0.12,73.63999939
29/01/2010,1741.040039,1.44781E+13,0.12,72.88999939
01/02/2010,1760.719971,1.44781E+13,0.12,74.43000031
02/02/2010,1776.920044,1.44781E+13,0.12,77.23000336
03/02/2010,1784.699951,1.44781E+13,0.12,76.98000336
04/02/2010,1732.98999,1.44781E+13,0.12,73.13999939
05/02/2010,1746.119995,1.44781E+13,0.12,71.19000244
08/02/2010,1734.880005,1.44781E+13,0.12,71.88999939
09/02/2010,1753.839966,1.44781E+13,0.12,73.75
10/02/2010,1749.76001,1.44781E+13,0.12,74.51999664
11/02/2010,1775.73999,1.44781E+13,0.12,75.27999878
12/02/2010,1779.109985,1.44781E+13,0.12,74.12999725
16/02/2010,1802.060059,1.44781E+13,0.12,77.01000214
17/02/2010,1810.859985,1.44781E+13,0.12,77.33000183
18/02/2010,1823.390015,1.44781E+13,0.12,79.05999756
19/02/2010,1823.319946,1.44781E+13,0.12,79.80999756
22/02/2010,1817.630005,1.44781E+13,0.12,80.16000366
23/02/2010,1793.819946,1.44781E+13,0.12,78.86000061
24/02/2010,1812.51001,1.44781E+13,0.11,80
25/02/2010,1812.910034,1.44781E+13,0.12,78.16999817
26/02/2010,1818.680054,1.44781E+13,0.13,79.66000366
01/03/2010,1846.400024,1.44781E+13,0.13,78.69999695
02/03/2010,1851.209961,1.44781E+13,0.13,79.68000031
03/03/2010,1851.569946,1.44781E+13,0.13,80.87000275
04/03/2010,1859.719971,1.44781E+13,0.13,80.20999908
05/03/2010,1888.560059,1.44781E+13,0.13,81.5
08/03/2010,1890.890015,1.44781E+13,0.13,81.87000275
09/03/2010,1901.380005,1.44781E+13,0.13,81.48999786
10/03/2010,1917.349976,1.44781E+13,0.13,82.08999634
11/03/2010,1923.810059,1.44781E+13,0.13,82.11000061
12/03/2010,1924.430054,1.44781E+13,0.13,81.23999786
15/03/2010,1920.089966,1.44781E+13,0.13,79.80000305
16/03/2010,1932.23999,1.44781E+13,0.13,81.69999695
17/03/2010,1936.219971,1.44781E+13,0.13,82.93000031
18/03/2010,1943.939941,1.44781E+13,0.13,82.19999695
19/03/2010,1932.430054,1.44781E+13,0.13,80.68000031
22/03/2010,1949.589966,1.44781E+13,0.18,81.25
23/03/2010,1963.199951,1.44781E+13,0.17,81.91000366
24/03/2010,1951.839966,1.44781E+13,0.17,80.61000061
25/03/2010,1949.150024,1.44781E+13,0.17,80.52999878
26/03/2010,1952.630005,1.44781E+13,0.17,80
29/03/2010,1961.219971,1.44781E+13,0.16,82.16999817
30/03/2010,1967.959961,1.44781E+13,0.16,82.37000275
31/03/2010,1958.339966,1.44781E+13,0.09,83.76000214
01/04/2010,1959.560059,1.44781E+13,0.09,84.87000275
05/04/2010,1977.829956,1.44781E+13,0.09,86.62000275
06/04/2010,1981.949951,1.44781E+13,0.09,86.83999634
07/04/2010,1977.300049,1.44781E+13,0.09,85.87999725
08/04/2010,1980.72998,1.44781E+13,0.09,85.38999939
09/04/2010,1994.430054,1.44781E+13,0.09,84.91999817
12/04/2010,1995.650024,1.44781E+13,0.09,84.33999634
13/04/2010,2003.810059,1.44781E+13,0.09,84.05000305
14/04/2010,2028.819946,1.44781E+13,0.09,85.83999634
15/04/2010,2038.640015,1.44781E+13,0.09,85.51000214
16/04/2010,2012.839966,1.44781E+13,0.09,83.23999786
19/04/2010,2013.530029,1.44781E+13,0.09,81.44999695
20/04/2010,2023.599976,1.44781E+13,0.09,83.44999695
21/04/2010,2034.530029,1.44781E+13,0.2,83.68000031
22/04/2010,2045.160034,1.44781E+13,0.2,83.69999695
23/04/2010,2055.330078,1.44781E+13,0.2,85.12000275
26/04/2010,2049.090088,1.44781E+13,0.2,84.19999695
27/04/2010,2006.25,1.44781E+13,0.2,82.44000244
28/04/2010,2007.589966,1.44781E+13,0.2,83.22000122
29/04/2010,2042.890015,1.44781E+13,0.19,85.16999817
30/04/2010,2000.630005,1.44781E+13,0.2,86.15000153
03/05/2010,2031.599976,1.44781E+13,0.2,86.19000244
04/05/2010,1968.969971,1.44781E+13,0.2,82.73999786
05/05/2010,1958.26001,1.44781E+13,0.2,79.97000122
06/05/2010,1893.75,1.44781E+13,0.2,77.11000061
07/05/2010,1849.439941,1.44781E+13,0.2,75.11000061
10/05/2010,1942.609985,1.44781E+13,0.2,76.80000305
11/05/2010,1940.47998,1.44781E+13,0.2,76.37000275
12/05/2010,1975.579956,1.44781E+13,0.2,75.65000153
13/05/2010,1945.52002,1.44781E+13,0.2,74.40000153
14/05/2010,1907.099976,1.44781E+13,0.2,71.61000061
17/05/2010,1915.449951,1.44781E+13,0.2,70.08000183
18/05/2010,1887.060059,1.44781E+13,0.2,69.41000366
19/05/2010,1873.420044,1.44781E+13,0.2,69.87000275
20/05/2010,1800.119995,1.44781E+13,0.2,68.01000214
21/05/2010,1822.77002,1.44781E+13,0.2,70.04000092
24/05/2010,1815.280029,1.44781E+13,0.21,70.20999908
25/05/2010,1815.680054,1.44781E+13,0.21,68.75
26/05/2010,1796.469971,1.44781E+13,0.2,71.51000214
27/05/2010,1862.709961,1.44781E+13,0.2,74.55000305
28/05/2010,1852.390015,1.44781E+13,0.19,73.97000122
01/06/2010,1835.040039,1.44781E+13,0.19,72.58000183
02/06/2010,1879.589966,1.44781E+13,0.19,72.86000061
03/06/2010,1895.660034,1.44781E+13,0.19,74.61000061
04/06/2010,1832.040039,1.44781E+13,0.19,71.51000214
07/06/2010,1798.160034,1.44781E+13,0.19,71.44000244
08/06/2010,1795.699951,1.44781E+13,0.19,71.98999786
09/06/2010,1778.920044,1.44781E+13,0.19,74.37999725
10/06/2010,1830.089966,1.44781E+13,0.19,75.48000336
11/06/2010,1847.150024,1.44781E+13,0.19,73.77999878
14/06/2010,1845.47998,1.44781E+13,0.19,75.12000275
15/06/2010,1897.47998,1.44781E+13,0.19,76.94000244
16/06/2010,1905.310059,1.44781E+13,0.19,77.66999817
17/06/2010,1910.650024,1.44781E+13,0.19,76.79000092
18/06/2010,1913.47998,1.44781E+13,0.19,77.18000031
21/06/2010,1895.839966,1.44781E+13,0.17,77.81999969
22/06/2010,1880.540039,1.44781E+13,0.18,77.20999908
23/06/2010,1874.420044,1.44781E+13,0.17,76.34999847
24/06/2010,1844.589966,1.44781E+13,0.16,76.51000214
25/06/2010,1838.52002,1.44781E+13,0.16,78.86000061
28/06/2010,1836,1.44781E+13,0.17,78.25
29/06/2010,1764.060059,1.44781E+13,0.15,75.94000244
30/06/2010,1739.140015,1.44781E+13,0.09,75.62999725
01/07/2010,1734.410034,1.44781E+13,0.09,72.94999695
02/07/2010,1728.339966,1.44781E+13,0.09,72.13999939
06/07/2010,1734.680054,1.44781E+13,0.09,71.98000336
07/07/2010,1789.719971,1.44781E+13,0.09,74.06999969
08/07/2010,1798.310059,1.44781E+13,0.09,75.44000244
09/07/2010,1814.790039,1.44781E+13,0.09,76.08999634
12/07/2010,1821.030029,1.44781E+13,0.09,74.94999695
13/07/2010,1845.030029,1.44781E+13,0.09,77.15000153
14/07/2010,1853.410034,1.44781E+13,0.09,77.04000092
15/07/2010,1856.23999,1.44781E+13,0.09,76.62000275
16/07/2010,1803.47998,1.44781E+13,0.09,76.01000214
19/07/2010,1819.280029,1.44781E+13,0.09,76.54000092
20/07/2010,1840.670044,1.44781E+13,0.09,77.44000244
21/07/2010,1817.300049,1.44781E+13,0.18,76.55999756
22/07/2010,1863.099976,1.44781E+13,0.18,79.30000305
23/07/2010,1875.380005,1.44781E+13,0.19,78.98000336
26/07/2010,1890.400024,1.44781E+13,0.19,78.98000336
27/07/2010,1888.810059,1.44781E+13,0.19,77.5
28/07/2010,1872.619995,1.44781E+13,0.2,76.98999786
29/07/2010,1860.300049,1.44781E+13,0.19,78.36000061
30/07/2010,1864,1.44781E+13,0.18,78.94999695
02/08/2010,1898.98999,1.44781E+13,0.18,81.33999634
03/08/2010,1891.810059,1.44781E+13,0.18,82.55000305
04/08/2010,1909.199951,1.44781E+13,0.18,82.47000122
05/08/2010,1904.949951,1.44781E+13,0.18,82.01000214
06/08/2010,1902.880005,1.44781E+13,0.18,80.69999695
09/08/2010,1915.170044,1.44781E+13,0.18,81.48000336
10/08/2010,1899.23999,1.44781E+13,0.18,80.25
11/08/2010,1845.380005,1.44781E+13,0.18,78.01999664
12/08/2010,1832.170044,1.44781E+13,0.18,75.73999786
13/08/2010,1818.800049,1.44781E+13,0.18,75.38999939
16/08/2010,1821.51001,1.44781E+13,0.18,75.23999786
17/08/2010,1845.369995,1.44781E+13,0.18,75.76999664
18/08/2010,1850.800049,1.44781E+13,0.18,75.41999817
19/08/2010,1823,1.44781E+13,0.18,74.43000031
20/08/2010,1825.75,1.44781E+13,0.18,73.45999908
23/08/2010,1808.310059,1.44781E+13,0.19,73.09999847
24/08/2010,1775.27002,1.44781E+13,0.19,71.62999725
25/08/2010,1790.880005,1.44781E+13,0.19,72.51999664
26/08/2010,1769.02002,1.44781E+13,0.19,73.36000061
27/08/2010,1791.640015,1.44781E+13,0.19,75.16999817
30/08/2010,1772.069946,1.44781E+13,0.19,74.69999695
31/08/2010,1767.430054,1.44781E+13,0.21,71.91999817
01/09/2010,1820.050049,1.44781E+13,0.21,73.91000366
02/09/2010,1840.579956,1.44781E+13,0.21,75.01999664
03/09/2010,1870.310059,1.44781E+13,0.21,74.59999847
07/09/2010,1856.5,1.44781E+13,0.21,74.08999634
08/09/2010,1880,1.44781E+13,0.21,74.66999817
09/09/2010,1886.140015,1.44781E+13,0.21,74.25
10/09/2010,1892.339966,1.44781E+13,0.21,76.44999695
13/09/2010,1921.670044,1.44781E+13,0.21,77.19000244
14/09/2010,1928.589966,1.44781E+13,0.21,76.80000305
15/09/2010,1939.599976,1.44781E+13,0.21,76.01999664
16/09/2010,1948.109985,1.44781E+13,0.21,74.56999969
17/09/2010,1955.829956,1.44781E+13,0.21,73.66000366
20/09/2010,1989.430054,1.44781E+13,0.21,74.86000061
21/09/2010,1989.109985,1.44781E+13,0.2,73.51999664
22/09/2010,1982.76001,1.44781E+13,0.21,74.70999908
23/09/2010,1982.150024,1.44781E+13,0.2,75.18000031
24/09/2010,2023.839966,1.44781E+13,0.21,76.48999786
27/09/2010,2010.98999,1.44781E+13,0.19,76.51999664
28/09/2010,2012.430054,1.44781E+13,0.19,76.18000031
29/09/2010,2009.079956,1.44781E+13,0.19,77.86000061
30/09/2010,1998.040039,1.44781E+13,0.15,79.97000122
01/10/2010,1996.599976,1.44781E+13,0.15,81.58000183
04/10/2010,1975.329956,1.44781E+13,0.15,81.47000122
05/10/2010,2024.630005,1.44781E+13,0.15,82.81999969
06/10/2010,2006.52002,1.44781E+13,0.15,83.23000336
07/10/2010,2011.630005,1.44781E+13,0.15,81.66999817
08/10/2010,2027.030029,1.44781E+13,0.15,82.66000366
11/10/2010,2026.97998,1.44781E+13,0.15,82.20999908
12/10/2010,2041.550049,1.44781E+13,0.15,81.66999817
13/10/2010,2057.25,1.44781E+13,0.15,83.01000214
14/10/2010,2054.51001,1.44781E+13,0.15,82.69000244
15/10/2010,2097.72998,1.44781E+13,0.15,81.25
18/10/2010,2104.149902,1.44781E+13,0.15,83.08000183
19/10/2010,2069.72998,1.44781E+13,0.15,79.48999786
20/10/2010,2085.75,1.44781E+13,0.15,81.76999664
21/10/2010,2090.100098,1.44781E+13,0.19,80.55999756
22/10/2010,2104.209961,1.44781E+13,0.19,81.69000244
25/10/2010,2113.550049,1.44781E+13,0.19,82.51999664
26/10/2010,2119.050049,1.44781E+13,0.19,82.55000305
27/10/2010,2125.879883,1.44781E+13,0.19,81.94000244
28/10/2010,2129.72998,1.44781E+13,0.19,82.18000031
29/10/2010,2124.449951,1.44781E+13,0.2,81.43000031
01/11/2010,2128.419922,1.44781E+13,0.2,82.94999695
02/11/2010,2151.719971,1.44781E+13,0.2,83.90000153
03/11/2010,2158.360107,1.44781E+13,0.2,84.69000244
04/11/2010,2187.800049,1.44781E+13,0.2,86.48999786
05/11/2010,2186.709961,1.44781E+13,0.2,86.84999847
08/11/2010,2188.939941,1.44781E+13,0.2,87.05999756
09/11/2010,2176.879883,1.44781E+13,0.2,86.72000122
10/11/2010,2187.73999,1.44781E+13,0.2,87.80999756
11/11/2010,2173.110107,1.44781E+13,0.2,87.80999756
12/11/2010,2137.949951,1.44781E+13,0.2,84.87999725
15/11/2010,2131.47998,1.44781E+13,0.2,84.86000061
16/11/2010,2093.629883,1.44781E+13,0.2,82.33999634
17/11/2010,2100,1.44781E+13,0.2,80.44000244
18/11/2010,2134.77002,1.44781E+13,0.2,81.84999847
19/11/2010,2135.27002,1.44781E+13,0.2,81.51000214
22/11/2010,2150.860107,1.44781E+13,0.19,81.73999786
23/11/2010,2116.610107,1.44781E+13,0.2,81.25
24/11/2010,2160.52002,1.44781E+13,0.2,83.86000061
26/11/2010,2153.909912,1.44781E+13,0.2,83.76000214
29/11/2010,2144.560059,1.44781E+13,0.2,85.73000336
30/11/2010,2117.330078,1.44781E+13,0.2,84.11000061
01/12/2010,2162.830078,1.44781E+13,0.2,86.75
02/12/2010,2185.300049,1.44781E+13,0.2,88
03/12/2010,2191.169922,1.44781E+13,0.2,89.19000244
06/12/2010,2189.810059,1.44781E+13,0.2,89.37999725
07/12/2010,2189.350098,1.44781E+13,0.2,88.69000244
08/12/2010,2200.600098,1.44781E+13,0.2,88.27999878
09/12/2010,2201.570068,1.44781E+13,0.2,88.37000275
10/12/2010,2215.340088,1.44781E+13,0.2,87.79000092
13/12/2010,2207.449951,1.44781E+13,0.2,88.61000061
14/12/2010,2212.590088,1.44781E+13,0.2,88.27999878
15/12/2010,2202.449951,1.44781E+13,0.2,88.62000275
16/12/2010,2218.02002,1.44781E+13,0.2,87.69999695
17/12/2010,2218.290039,1.44781E+13,0.2,88.01999664
20/12/2010,2223.040039,1.44781E+13,0.2,88.80999756
21/12/2010,2234.570068,1.44781E+13,0.2,89.81999969
22/12/2010,2235.909912,1.44781E+13,0.19,90.48000336
23/12/2010,2230.27002,1.44781E+13,0.19,91.51000214
27/12/2010,2229.860107,1.44781E+13,0.19,91
28/12/2010,2227.419922,1.44781E+13,0.18,91.48999786
29/12/2010,2231.639893,1.44781E+13,0.18,91.12000275
30/12/2010,2225.719971,1.44781E+13,0.19,89.83999634
31/12/2010,2217.860107,1.5049E+13,0.13,91.37999725
03/01/2011,2254.22998,1.5049E+13,0.13,91.55000305
04/01/2011,2251.459961,1.5049E+13,0.13,89.37999725
05/01/2011,2270.399902,1.5049E+13,0.13,90.30000305
06/01/2011,2277.51001,1.5049E+13,0.13,88.37999725
07/01/2011,2276.699951,1.5049E+13,0.13,88.02999878
10/01/2011,2284.379883,1.5049E+13,0.13,89.25
11/01/2011,2288.72998,1.5049E+13,0.13,91.11000061
12/01/2011,2304.879883,1.5049E+13,0.13,91.86000061
13/01/2011,2305.530029,1.5049E+13,0.13,91.40000153
14/01/2011,2323.429932,1.5049E+13,0.13,91.54000092
18/01/2011,2328.790039,1.5049E+13,0.13,91.37999725
19/01/2011,2303.320068,1.5049E+13,0.13,90.86000061
20/01/2011,2286.080078,1.5049E+13,0.13,88.86000061
21/01/2011,2268.320068,1.5049E+13,0.17,89.11000061
24/01/2011,2300.389893,1.5049E+13,0.18,87.87000275
25/01/2011,2304.030029,1.5049E+13,0.17,86.19000244
26/01/2011,2314.189941,1.5049E+13,0.17,87.33000183
27/01/2011,2330.070068,1.5049E+13,0.17,85.63999939
28/01/2011,2270.51001,1.5049E+13,0.17,89.33999634
31/01/2011,2281.909912,1.5049E+13,0.17,92.19000244
01/02/2011,2324.949951,1.5049E+13,0.17,90.76999664
02/02/2011,2321.090088,1.5049E+13,0.17,90.86000061
03/02/2011,2323.070068,1.5049E+13,0.17,90.54000092
04/02/2011,2338.199951,1.5049E+13,0.17,89.02999878
07/02/2011,2349.199951,1.5049E+13,0.17,87.48000336
08/02/2011,2363.610107,1.5049E+13,0.17,86.94000244
09/02/2011,2360.949951,1.5049E+13,0.17,86.70999908
10/02/2011,2364.350098,1.5049E+13,0.17,86.73000336
11/02/2011,2379.149902,1.5049E+13,0.17,85.58000183
14/02/2011,2385.600098,1.5049E+13,0.17,84.80999756
15/02/2011,2381.919922,1.5049E+13,0.17,84.31999969
16/02/2011,2397.939941,1.5049E+13,0.17,84.98999786
17/02/2011,2397.570068,1.5049E+13,0.17,86.36000061
18/02/2011,2392.469971,1.5049E+13,0.17,86.19999695
22/02/2011,2322.860107,1.5049E+13,0.15,93.56999969
23/02/2011,2300.939941,1.5049E+13,0.15,98.09999847
24/02/2011,2313.310059,1.5049E+13,0.15,97.27999878
25/02/2011,2346.290039,1.5049E+13,0.15,97.87999725
28/02/2011,2350.98999,1.5049E+13,0.16,96.97000122
01/03/2011,2315.26001,1.5049E+13,0.16,99.62999725
02/03/2011,2326.77002,1.5049E+13,0.16,102.2300034
03/03/2011,2371.76001,1.5049E+13,0.16,101.9100037
04/03/2011,2359.959961,1.5049E+13,0.16,104.4199982
07/03/2011,2328.070068,1.5049E+13,0.16,105.4400024
08/03/2011,2337.550049,1.5049E+13,0.16,105.0199966
09/03/2011,2322.689941,1.5049E+13,0.16,104.3799973
10/03/2011,2284.290039,1.5049E+13,0.16,102.6999969
11/03/2011,2299.26001,1.5049E+13,0.16,101.1600037
14/03/2011,2290.719971,1.5049E+13,0.16,101.1900024
15/03/2011,2259.620117,1.5049E+13,0.16,97.18000031
16/03/2011,2202.969971,1.5049E+13,0.16,97.98000336
17/03/2011,2225.23999,1.5049E+13,0.16,101.4199982
18/03/2011,2221.070068,1.5049E+13,0.16,101.0699997
21/03/2011,2262.699951,1.5049E+13,0.14,102.3300018
22/03/2011,2257.959961,1.5049E+13,0.14,104
23/03/2011,2270.5,1.5049E+13,0.14,105.75
24/03/2011,2312.090088,1.5049E+13,0.13,105.5999985
25/03/2011,2316.360107,1.5049E+13,0.13,105.4000015
28/03/2011,2303.100098,1.5049E+13,0.13,103.9800034
29/03/2011,2325.540039,1.5049E+13,0.13,104.7900009
30/03/2011,2336.52002,1.5049E+13,0.13,104.2699966
31/03/2011,2338.98999,1.5049E+13,0.1,106.7200012
01/04/2011,2342.919922,1.5049E+13,0.1,107.9400024
04/04/2011,2334.540039,1.5049E+13,0.1,108.4700012
05/04/2011,2327.870117,1.5049E+13,0.1,108.3399963
06/04/2011,2332.340088,1.5049E+13,0.1,108.8300018
07/04/2011,2332.879883,1.5049E+13,0.1,110.3000031
08/04/2011,2321.179932,1.5049E+13,0.1,112.7900009
11/04/2011,2314.5,1.5049E+13,0.1,109.9199982
12/04/2011,2298.300049,1.5049E+13,0.1,106.25
13/04/2011,2316.629883,1.5049E+13,0.1,107.1100006
14/04/2011,2311.25,1.5049E+13,0.1,108.1100006
15/04/2011,2307.580078,1.5049E+13,0.1,109.6600037
18/04/2011,2292.340088,1.5049E+13,0.1,107.1200027
19/04/2011,2306.77002,1.5049E+13,0.1,108.1500015
20/04/2011,2357.76001,1.5049E+13,0.1,111.4499969
21/04/2011,2377.300049,1.5049E+13,0.1,112.2900009
25/04/2011,2383.719971,1.5049E+13,0.1,112.2799988
26/04/2011,2396.030029,1.5049E+13,0.09,112.2099991
27/04/2011,2413.590088,1.5049E+13,0.09,112.7600021
28/04/2011,2409.899902,1.5049E+13,0.09,112.8600006
29/04/2011,2404.080078,1.5049E+13,0.09,113.9300003
02/05/2011,2404.23999,1.5049E+13,0.09,113.5199966
03/05/2011,2392.800049,1.5049E+13,0.09,111.0500031
04/05/2011,2387.51001,1.5049E+13,0.09,109.2399979
